gene_symbol,N1,N2,OPC1,OPC2,GC1,GC2,MOG1,MOG2,A1,A2,MGL1,MGL2,Endo1,Endo2
Hoxb3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxb4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.174511,0.357376,0.1,0.1
Hoxb5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxb6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxb7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxb8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxb9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxc9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxd1,0.1,0.1,0.1,0.1,0.1,0.1,0.209876,0.410646,0.1,0.1,0.1,0.1,0.1,0.1
Hoxd10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxd11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxd12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxd13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxd3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxd4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hoxd8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.188688,0.137985
Hoxd9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hp,0.1,0.1,0.253431,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.897961,2.22921,0.1,0.150192
Hp1bp3,47.744348,55.979277,52.501372,57.723534,40.465592,42.125911,26.132512,30.075271,32.869601,35.715188,25.404196,27.107436,30.341728,32.880166
Hpca,47.002698,44.895526,5.437977,12.430835,1.058015,2.632947,4.116392,13.903677,0.840021,0.817456,8.645106,11.386433,1.914737,1.472198
Hpcal1,13.265962,9.46083,2.893048,5.089082,4.265026,3.773925,7.724149,7.143632,0.385658,1.119545,9.403746,11.280265,18.738719,17.382457
Hpcal4,14.87603,13.454618,7.683229,27.927227,1.518923,3.948992,4.589584,28.494355,0.192974,0.315441,14.283703,19.0288,0.493947,0.399742
Hpd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hpdl,0.247501,0.240932,0.303233,0.591295,0.224695,0.297989,0.31627,0.440052,0.503189,0.470739,0.106067,0.1,0.1,0.1
Hpgd,0.436837,0.581132,4.233861,2.247949,0.796958,0.449321,0.254759,0.281967,0.788298,1.039362,8.733094,4.414089,0.112099,0.1
Hpgds,0.1,0.519763,6.299702,0.840184,0.1,0.1,0.1,0.148539,0.1,0.1,19.613981,6.977317,0.1,0.1
Hpn,0.224071,0.279241,0.360385,0.206624,0.1,0.1,0.1,0.1,0.1,0.1,4.698518,3.989019,0.476093,0.831238
Hprt,47.502951,42.403938,21.735728,18.278996,10.22231,7.862494,2.808364,7.394467,7.701723,8.954199,41.488133,29.520092,121.384455,139.191953
Hps1,2.120213,2.117872,3.298729,3.183559,2.883408,3.205476,0.975278,0.950682,5.530761,4.436066,7.512275,8.905689,0.850295,1.052841
Hps3,2.835838,4.933879,6.606331,3.04455,3.75529,2.976826,1.299839,1.215274,4.465179,4.830367,10.142118,8.156522,8.883414,9.763015
Hps4,3.784971,3.903217,6.297453,5.274984,3.852792,3.588234,2.977201,3.487109,6.220305,6.173029,60.62992,56.061831,2.103139,1.994292
Hps5,3.342761,4.364988,8.221054,6.480744,13.997823,14.193237,6.168159,7.425044,7.615992,8.130827,5.639136,5.459062,3.531027,4.019458
Hps6,0.904196,0.799148,1.084192,1.518372,0.474182,0.819475,0.704082,1.031932,0.825879,0.891025,3.103443,3.607857,0.869659,1.010903
Hpse,0.1,0.1,0.1,0.11375,0.1,0.1,0.1,0.1,0.1,0.1,0.941985,0.52289,0.1,0.1
Hpse2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hpx,0.178003,0.237842,0.166372,0.104901,0.1,0.111383,0.1,0.1,0.15206,0.124205,0.1,0.1,0.238204,0.357571
Hr,2.098968,1.556487,5.743876,9.042681,21.049598,26.789709,10.688789,13.433028,7.393314,3.581077,0.877049,1.209212,0.1,0.1
Hras1,19.903675,17.61619,10.62865,20.090517,10.597416,17.268661,19.821584,19.890747,5.867637,6.337724,15.38792,19.337041,14.795049,19.422485
Hrasls,1.144796,1.09394,5.555217,7.27395,2.320118,2.368189,0.1137,0.221044,0.1,0.1,0.1,0.1,0.1,0.1
Hrasls5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hrc,0.1,0.100583,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.556296,0.458203,0.228695,0.157575
Hrct1,0.166556,0.205351,0.1,0.219307,0.1,0.235441,0.219176,0.1,0.1,0.225958,0.189905,0.359063,16.217824,22.259792
Hrg,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hrh1,0.727603,0.510854,4.490893,5.4638,0.780332,2.293592,0.246958,0.364798,8.043349,4.866492,0.1,0.1,0.1,0.1
Hrh2,0.892819,1.114237,0.42481,0.248506,0.1,0.1,0.287753,0.150003,0.1,0.117153,2.270478,2.428978,0.1,0.1
Hrh3,3.283026,2.484779,0.63536,1.571334,0.183017,0.355799,0.590628,2.041349,0.1,0.156719,0.87754,1.640627,0.1,0.1
Hrh4,0.1,0.145515,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.310448,0.1,0.1,0.155297,0.1
Hrk,6.633807,4.557726,1.912422,2.507828,0.788663,0.821396,0.331252,1.014452,0.105679,0.308522,0.473766,0.527227,0.1,0.1
Hrnr,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hrsp12,6.4375,7.359173,12.038482,4.011873,12.295655,6.110393,11.610047,11.379835,13.125936,11.334337,3.611957,2.132947,9.624103,9.667161
Hs1bp3,1.47552,1.087522,4.578556,4.978796,2.765984,2.782861,2.170791,2.082749,2.483389,2.052261,13.106374,18.361986,1.058234,1.310482
Hs2st1,17.357365,16.333314,19.555775,20.64786,16.197191,15.660154,5.176504,6.66159,20.243929,21.166966,4.330207,3.901518,9.115044,9.035266
Hs3st1,15.901465,19.362368,2.324875,3.883605,21.677859,13.199167,43.341784,38.285026,1.231446,1.945558,0.274972,0.396037,4.641259,5.18852
Hs3st2,4.421291,3.400259,0.74261,1.230186,0.193337,0.158421,0.239539,1.581921,0.1,0.181926,3.27195,4.827412,0.151241,0.1
Hs3st3a1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.444026,0.416292,0.1,0.1,0.1,0.1
Hs3st3b1,0.177915,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.371756,2.010818,0.499725,0.544463,0.198517,0.154011
Hs3st5,8.551509,10.277968,0.326036,0.61387,0.173245,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hs3st6,0.64397,0.485713,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hs6st1,18.831639,19.32268,10.420088,13.079238,6.185428,9.982605,7.087321,6.791102,13.804868,13.803711,53.480141,50.476941,4.128153,3.877361
Hs6st2,6.835358,7.359936,5.367998,4.246599,0.768983,0.785452,0.1,0.132744,0.1,0.493806,0.1,0.1,0.187976,0.211095
Hs6st3,12.572875,10.438332,0.869182,0.570692,0.12677,0.451963,0.149806,0.210962,0.128307,0.339064,0.1,0.1,0.1,0.1
Hsbp1,159.388545,147.964745,102.634284,135.338196,108.672446,134.740895,141.015063,149.843043,46.954082,54.604174,85.896426,77.079892,91.653988,99.245811
Hsbp1l1,0.120843,0.1,0.119961,0.153236,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hscb,2.664822,1.98839,5.274665,6.31957,5.14274,6.000341,4.523599,4.260186,4.546443,2.750717,8.674638,6.465006,11.834478,12.409225
Hsd11b1,1.227711,2.457165,8.059955,3.77198,0.325509,0.179548,0.936075,3.012114,37.720683,20.069907,1.308394,0.903853,0.205253,0.1
Hsd11b2,0.117083,0.124402,0.1,0.130529,0.1,0.1,0.1,0.1,0.234673,0.208726,0.1,0.1,0.1,0.132143
Hsd17b1,0.1,0.1,0.174436,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.528972,0.493354,0.114985,0.1
Hsd17b10,12.505894,14.360614,23.098331,36.487037,21.224216,31.042948,42.11502,32.026314,20.215035,20.17137,25.492218,40.309124,37.561665,47.581224
Hsd17b11,4.471799,4.251063,40.784704,47.895288,19.547585,19.874263,16.414557,18.920296,13.580683,12.449788,72.524315,60.518241,104.854923,106.496442
Hsd17b12,30.733493,39.420687,119.883571,153.522437,143.741136,147.515036,78.621173,96.489006,106.673706,98.263609,47.182003,35.466994,43.259086,45.888068
Hsd17b13,0.1,0.1,0.112375,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsd17b14,0.1,0.1,0.111159,0.109899,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.109801
Hsd17b2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsd17b3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.132248,0.1,0.1,0.1,0.1
Hsd17b4,6.933684,9.872434,49.670968,61.851307,44.212484,47.365316,26.240315,28.604192,28.606481,29.768083,23.387442,20.071676,26.582081,26.166013
Hsd17b6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsd17b7,7.340659,6.621662,8.247672,10.507638,24.617368,17.595363,11.247018,14.172066,26.136407,26.901676,0.441792,0.555319,2.582472,2.244581
Hsd3b1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsd3b2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsd3b3,0.178531,0.193759,0.1,0.125901,0.1,0.1,0.1,0.106718,0.1,0.1,0.1,0.100611,0.1,0.1
Hsd3b4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsd3b5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsd3b6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsd3b7,2.109105,1.820495,4.989692,4.822375,2.999344,3.662642,3.917114,3.381102,9.877481,9.405829,11.578709,13.158946,25.892803,30.642843
Hsdl1,23.937121,22.838622,7.859425,11.733429,7.129397,11.276474,5.582346,5.542846,6.058632,6.484279,23.103281,23.605122,6.2678,6.9922
Hsdl2,3.119974,5.725475,14.303802,14.874179,17.422692,12.793163,12.168104,12.163792,31.127945,32.675841,1.919326,1.634224,3.915395,4.307556
Hsf1,9.596653,10.293976,14.178566,15.345217,10.211531,11.912199,6.11389,7.01601,11.605151,12.220488,13.566475,15.05392,9.734859,9.912911
Hsf2,10.213336,17.854527,19.856132,21.844162,11.778085,14.602698,2.770213,3.929571,14.127249,17.084999,2.665241,1.255136,5.350597,5.831871
Hsf2bp,0.1,0.1,0.14487,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.766679,0.720903,0.282816,0.258231
Hsf3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.181564,0.155895
Hsf4,0.206849,0.418731,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.106788,0.1,0.1,2.497489,2.510247
Hsf5,0.119653,0.113779,0.1,0.1,0.130933,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsfy2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsh2d,0.1,0.169471,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hsp90aa1,26.700814,99.260469,83.311753,44.303716,75.165634,28.26729,34.273387,37.383437,43.59754,53.403429,31.194904,26.96175,44.373319,49.394648
Hsp90ab1,301.195887,586.919622,312.469168,370.311534,395.78521,406.263783,387.427677,375.363921,155.052164,178.342757,325.562661,279.084808,546.133615,535.030629
Hsp90b1,34.439396,86.977095,213.719896,112.186368,198.137904,91.190342,33.138413,44.899149,187.380167,196.27481,73.399262,41.198339,170.953252,162.735146
Hspa12a,16.35174,22.266347,1.411178,1.343845,1.296881,0.830894,1.227739,1.746193,0.163566,0.33023,0.348541,0.518742,0.627556,0.873438
Hspa12b,2.868706,2.824963,0.507357,0.431851,0.297626,0.154492,0.153435,0.111601,0.534889,0.449667,0.186038,0.591524,53.310089,56.591031
Hspa13,14.23019,19.106067,28.349627,22.170852,17.250818,10.144131,4.291818,5.640408,19.487401,21.135277,4.32192,2.67965,14.955071,14.691897
Hspa14,8.021582,9.465613,16.90416,20.427544,14.542906,13.375819,5.417778,7.116532,23.143763,25.891582,8.612899,5.545972,22.58323,24.88624
Hspa1a,8.950069,3.886363,50.753243,74.609674,16.603973,18.919914,16.262242,32.39764,13.853517,13.654278,524.273996,1041.958305,137.895662,182.911998
Hspa1b,5.272432,2.32476,48.335983,51.564832,16.602856,22.918541,17.233432,38.504989,12.070204,9.539357,413.658627,891.318893,170.368635,226.498363
Hspa1l,0.641678,0.45197,0.517868,0.462091,0.487515,0.301426,0.208168,0.131989,0.878451,0.617512,1.77197,1.193288,0.1,0.144305
Hspa2,3.299551,3.9571,4.737704,4.866604,15.968622,10.932758,8.023386,10.829415,17.161174,16.260222,1.620608,1.794585,4.301919,4.085756
Hspa4,23.102724,35.380323,28.414889,29.634444,33.316082,30.757424,15.511371,15.688395,18.937278,22.092933,18.460717,13.092393,40.438945,40.084608
Hspa4l,5.185807,11.112305,10.849199,7.304724,11.348883,5.752295,4.949125,5.977553,9.088727,10.637377,0.366469,0.180933,0.742063,0.58079
Hspa5,132.919254,189.636902,371.422151,289.60664,256.634401,228.709007,46.005551,68.00642,693.967531,668.133599,609.468843,300.064537,332.634542,324.426653
Hspa8,15.740148,36.504281,28.794951,40.963328,31.809227,33.510613,23.746095,28.489385,25.026605,26.402004,50.801277,45.685941,75.473404,73.986187
Hspa9,29.759545,54.868955,49.268834,50.955027,50.738454,58.690636,17.845474,26.158628,49.835971,46.81371,41.459016,26.678453,34.543016,34.744952
Hspb1,1.630774,0.509469,3.605211,4.339784,0.139,0.248463,0.803413,0.930686,2.064529,2.486392,20.736174,28.138409,150.933407,179.628498
Hspb11,6.310861,5.251593,9.162533,8.689172,16.626816,14.779755,16.41132,13.705374,6.544268,5.689569,1.482673,1.112596,9.452075,9.831281
Hspb2,0.909759,0.90564,0.23062,0.1,0.270269,0.28166,0.518708,0.575133,0.1,0.318448,0.275122,0.506806,2.239628,5.437069
Hspb3,0.319133,0.42731,1.021186,0.550806,0.369858,0.273132,0.108991,0.390254,0.456242,0.697855,13.903191,15.130287,0.1,0.1
Hspb6,2.430013,2.340833,4.256301,4.136991,1.840346,2.646724,2.901758,2.684644,6.558867,5.805033,3.095108,1.633269,1.272602,1.233096
Hspb7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.296342,0.1,0.1,0.1
Hspb8,0.880025,0.803121,1.576484,1.788312,0.244496,0.447475,0.665254,1.055369,6.551866,5.848381,0.529519,0.345013,15.006598,16.390316
Hspb9,0.15726,0.1,0.307402,0.841398,0.485048,0.454419,0.1,0.1,0.180434,0.176849,0.571674,0.1,0.877822,0.814945
Hspbap1,0.661492,0.387289,0.32383,0.360821,0.351878,0.350992,0.320422,0.3285,0.695481,0.51379,0.514354,0.631421,0.366051,0.434194
Hspbp1,28.420657,24.351943,12.52939,26.125122,11.17695,20.209557,11.605678,14.804209,6.834357,8.929399,16.574237,24.013646,8.693068,9.733212
Hspd1,19.51954,20.922099,25.438781,20.074898,20.967208,15.729079,5.736603,8.072582,16.406744,18.223261,11.969013,8.652024,7.259788,8.635648
Hspe1,16.206556,17.659037,21.000903,28.789528,21.113855,28.309088,15.581737,17.414283,14.294006,15.259142,21.002627,20.590561,17.067733,17.915374
Hspg2,1.209893,1.067202,2.506446,3.654375,3.283061,3.673704,5.655749,5.435159,2.562695,2.326016,0.19926,0.389517,47.454157,37.512935
Hsph1,10.882326,26.922946,65.523361,56.979448,46.111209,44.754735,14.751433,19.838696,17.111711,24.248301,11.457631,15.196215,11.797267,15.800904
Htatip2,0.384395,0.771205,1.483096,2.473639,1.398442,1.969259,2.334318,1.84754,0.466296,0.375746,4.215619,4.475735,1.960171,1.759444
Htatsf1,10.409569,20.982526,14.882277,7.459925,12.906989,7.327943,6.437688,6.331792,10.544112,10.827258,3.184014,1.23373,11.714085,12.07197
Htr1a,1.488527,0.648902,0.1,0.165826,0.1,0.1,0.1,0.179762,0.1,0.1,0.1,0.1,0.1,0.1
Htr1b,0.964483,0.556955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Htr1d,1.403951,1.625288,0.1,0.138536,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Htr1f,0.682076,0.775139,0.344944,0.20375,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Htr2a,0.95048,1.618387,0.226069,0.1,0.1,0.1,0.1,0.1,0.219435,0.236635,0.1,0.1,4.606601,3.662816
Htr2b,0.306726,0.20591,0.141139,0.1,0.178385,0.138308,0.1,0.1,0.306778,0.173066,0.1,0.1,0.10962,0.1
Htr2c,2.983447,1.104769,0.110136,0.120331,0.1,0.1,0.1,0.139673,0.1,0.1,0.1,0.1,0.125539,0.118322
Htr3a,4.803602,3.371331,0.1,0.1,0.1,0.1,0.1,0.108203,0.1,0.1,0.1,0.1,0.1,0.1
Htr3b,0.201664,0.380417,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Htr4,0.156677,0.105419,0.203254,0.21372,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Htr5a,0.791638,0.608825,1.195973,1.638102,0.196621,0.43037,0.1,0.1,0.320266,0.378911,0.1,0.1,0.1,0.1
Htr5b,0.514053,0.1,0.1,0.110196,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Htr6,0.611828,0.136987,0.110445,0.348451,0.1,0.1448,0.1,0.113126,0.450263,0.527774,0.1,0.1,0.1,0.1
Htr7,3.247769,1.912691,0.1,0.292098,0.1,0.1,0.1,0.239034,0.1,0.1,0.1,0.1,0.1,0.1
Htra1,11.331235,22.835586,109.100395,108.681084,14.237548,13.591014,7.451575,24.251008,625.896214,350.745366,12.837257,12.736188,67.643677,70.693846
Htra2,13.311402,13.27927,14.040925,18.401721,6.422081,9.465987,3.520104,4.483987,10.474113,10.571028,33.239518,40.671388,6.044933,7.671593
Htra3,1.347065,0.636023,10.341587,15.621748,7.822727,11.79608,0.696379,1.232244,5.399223,4.817002,7.726352,12.148277,118.964568,125.154804
Htra4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Htt,7.768139,20.693902,7.462829,6.73652,7.815872,7.323373,2.199273,3.726737,10.437488,8.97769,5.08081,3.568983,2.606169,2.613921
Hunk,2.285707,1.618422,8.181661,10.533336,3.561418,8.964243,0.223235,0.532341,4.430326,6.996314,0.1,0.1,2.472962,2.618249
Hus1,1.186606,1.462817,8.976971,7.342978,6.324455,6.036635,2.52806,2.946605,10.012438,9.879756,1.042848,0.637476,3.770807,3.660504
Hus1b,0.195273,0.1,0.145747,0.1,0.116792,0.128354,0.1,0.1,0.188678,0.320654,0.1,0.186952,0.1,0.277053
Huwe1,7.420722,22.040008,17.576947,11.214928,16.160297,11.720468,5.566157,8.551288,23.994003,23.1861,7.040672,3.606347,11.461483,10.197863
Hvcn1,2.073471,2.019321,5.282273,2.995232,0.982888,0.942136,0.559862,0.866996,2.91851,3.234281,128.753734,115.630208,1.028716,0.871647
Hyal1,0.230607,0.500704,0.992714,0.797526,0.52686,0.517913,1.184969,1.312561,11.557162,8.515762,1.103314,0.633568,2.886149,3.11814
Hyal2,2.662564,2.022892,4.604629,7.916636,1.682748,2.053746,0.666182,0.80504,6.070652,5.270982,5.848757,9.274489,15.765865,16.865759
Hyal3,0.568295,0.500475,0.322095,0.540065,0.183139,0.248478,0.30716,0.234494,0.392666,0.395215,0.765278,0.70201,0.980061,0.80643
Hyal4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hyal5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hyal6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hydin,0.1,0.192753,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.101872,0.1,0.1,0.1,0.1
Hyi,5.120729,3.65434,9.222999,12.675775,7.233402,10.263984,11.077411,8.017344,3.702774,2.706587,20.633351,30.38376,2.333169,3.650838
Hyls1,2.672406,2.910457,1.74118,1.371957,0.676128,0.489011,0.157748,0.372474,0.966286,1.85171,0.261758,0.227335,0.84238,0.65138
Hyou1,21.650333,23.662766,20.268348,21.346612,20.114151,23.133723,8.736767,8.553309,17.404954,20.699308,26.628763,30.710009,26.426954,25.688799
I830012O16Rik,0.1,0.1,0.702541,0.546086,0.118271,0.1,0.1,0.1,0.265699,0.183303,0.1,0.1,0.1,0.1
I830077J02Rik,0.1,0.235914,0.89552,0.351995,0.1,0.1,0.1,0.1,0.1,0.1,7.34108,4.685742,0.1,0.1
Iah1,5.7426,5.518291,13.117964,19.755059,12.019461,16.659743,10.103714,10.820874,5.131307,6.00004,15.74626,18.694223,17.445296,21.355173
Iapp,0.1,0.1,0.1,0.172777,0.1,0.1,0.1,0.1,0.1,0.106988,0.1,0.1,0.1,0.1
Iars,3.64276,9.983799,7.221899,6.890072,11.15875,8.778551,4.640361,9.256841,9.008429,8.557427,5.294559,5.232248,6.560896,6.030386
Iars2,7.267387,9.473639,11.507664,9.337806,9.8481,7.2736,6.167637,6.364255,15.695827,14.740326,4.662739,3.536082,11.282403,11.160232
Ibsp,0.135036,0.10011,0.1,0.60521,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ibtk,2.748837,3.869294,5.705167,4.277548,5.043061,3.44373,1.323921,1.816617,6.568888,5.983869,1.346006,0.723524,4.767122,4.605803
Ica1,10.230782,12.186223,8.35345,13.745385,3.89892,4.613744,0.363651,0.664548,0.102344,0.477722,0.317123,0.243284,12.005525,11.726693
Ica1l,8.537159,11.031658,5.878739,5.158391,2.112031,2.036272,0.412053,0.755097,0.335045,0.355078,0.251745,0.44889,3.789255,4.103487
Icam1,2.617292,3.382075,9.362492,3.893063,0.218055,0.1,0.383535,0.393363,6.006332,5.934992,481.161619,562.149593,168.023711,162.5416
Icam2,0.633064,0.230269,0.215758,0.1,0.1,0.1,0.1,0.1,0.722608,0.649597,0.580041,2.120152,206.192814,224.943886
Icam4,0.1,0.1,0.1,0.28296,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.181486,0.1
Icam5,5.753421,4.668655,1.614198,3.950196,0.305113,0.589841,0.503735,4.247037,0.147879,0.1,2.526112,3.66853,0.392272,0.313954
Ick,4.747601,4.64386,7.905242,9.809714,40.18118,33.448203,17.663334,20.2566,2.701543,2.516577,0.976739,1.077507,4.336939,4.235645
Icmt,10.462694,9.056918,7.332024,10.143773,16.756613,20.798482,19.461382,20.326299,7.646233,7.173873,11.85262,14.181657,13.126812,12.74496
Icos,0.1,0.1,0.261487,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.872356,0.668736,0.142191,0.1
Icosl,0.321502,0.261502,4.148039,3.183015,0.859753,1.354088,0.324434,0.1,0.578809,0.905846,75.942341,87.465213,1.595391,1.90135
Ict1,9.527874,10.212673,9.683739,20.092141,11.847749,23.170179,23.578671,18.184439,8.348103,7.055234,9.586426,11.798796,23.143742,26.418957
Id1,9.345786,9.099084,3.157793,2.855531,0.759283,1.156851,1.170229,1.041637,53.038326,84.509782,2.294272,5.030561,55.391325,57.961282
Id2,58.740759,54.852415,104.942758,63.291904,15.604576,30.844456,4.40721,9.680109,319.227997,344.18043,888.715299,511.519567,22.576142,27.214674
Id3,11.050327,12.581802,18.515403,28.934178,4.680282,9.362708,10.045358,8.516961,234.68525,196.243417,3.049879,6.606621,90.052441,107.119172
Id4,24.599693,17.055443,8.134656,2.944128,0.628428,1.151646,0.703971,1.718902,44.660972,67.823924,0.468944,0.354144,1.085199,1.29627
Ide,4.929842,10.418253,20.255163,17.459907,17.585955,14.085864,7.397022,9.207803,26.861496,24.580405,3.782882,2.119368,8.700923,7.864814
Idh1,33.68468,44.328986,39.726001,37.632221,156.593677,116.480488,64.565493,73.611178,79.891809,86.173453,10.403244,6.487223,14.248563,13.934285
Idh2,10.703709,9.867837,23.909247,26.170411,8.273903,12.130541,6.97267,7.591314,40.684748,37.600943,67.929416,84.836694,18.648494,22.323188
Idh3a,29.922155,39.41044,35.696728,39.352616,29.965191,31.182056,14.803337,16.504384,33.520161,33.023565,8.399512,7.946377,19.231381,19.934348
Idh3b,57.98414,71.027431,47.445594,60.836376,27.30386,35.770227,14.972169,20.619244,53.402609,41.331307,35.050837,33.360991,57.37303,61.035632
